global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1693.5936443456792	-2.1129815419330957	4.464690996549961	2868259.432168079	1892.663652244774	1.2915223817569768	3582175.700528527	1.668030062579214	1778.29960851535	-1.831015315525974	3162349.497645847	3.3526170856906825	1819.786229569544	1211.5582023814209	1.097337	15.135671	0.305972833592657	0.1994367232332409	0.1988768601	-0.0438490961	-0.0219388818	-0.0247977642	-0.0085965906	-0.0635547253	-0.1315085212	-0.0343159526	-0.1297802932	0.1126226283	-0.0663234345	-0.0565136039	-0.0431905924	0.0153847356	0.1427979611	-0.1093447864	0.1372273329	-0.0242818693	0.0360252243	-0.1156395922	-0.0247631194	0.0788392137	-0.0775666047	0.1466105291	0.0718551248	0.0123311442	0.0211618714	0.0057258273	0.0216120268	-0.0222334151	0.0470432294	0.0395004695	-0.0185952998	0.0563121812	-0.074645182	-0.1455064904	0.0388632601	-0.1136391434	0.0469439457	0.0164000717	0.1634575114	-0.0340984735	0.0854824885	0.0151480895	-0.0941730032	0.0912015712	-0.1399880533	0.1076446956	-0.0723064025	0.0332356374	-0.0296806364	-0.002670257	-0.018742523	0.0493449915	-0.0978870229	0.1442019912	0.0984698392	-0.0634055734	0.0203343052	-0.0133697453	0.0928112182	0.0243106214	0.0097104969	0.0068936213	0.0750511102	-0.0782842516	-0.187821257	0.0358712311	0.0903651376	0.0054142893	0.0101343337	0.062654906	0.0491960027	-0.0561922139	0.014940314	0.0612837226	0.0872825989	0.0449227571	-0.1054279714	0.0430942802	0.0350428114	-0.1003291122	-0.0219118747682642	0.0124840577669403	0.0001558516983283	0.00048013025586	0.0804265149872094	0.0655892680313741	0.0043019520808914	0.0064684243129878	-0.1028110710378911	-0.1658452556203826	0.0105701163279582	0.02750464881179	0.0012462137861969	0.0008808769788586	7.759442518830545e-07	1.553048800907213e-06	0.0020823757581041	-0.0002785748121548	7.76039259671378e-08	4.336288797939625e-06	-0.0002032978346684	8.16332524657e-05	4.13300095808601e-08	6.663987908128714e-09	0.0	0.0	0.0	0.0	0.0	0.0
1697.6901869070464	4.096542561367187	16.781660957092832	2882151.970720482	1896.978398998364	4.314746753589816	3598527.046266396	18.617039547613857	1777.525330965284	-0.7742775500660173	3159596.3022232424	0.5995057245362339	1819.101973209324	1239.373076991031	1.022341	14.101255	0.0969117048802569	0.064190455055766	0.0806717486	0.0126801901	0.0006244885	0.0680756932	0.1702312796	0.0155820486	-0.0498424143	0.0724487877	-0.0675274556	-0.0991238984	0.090060921	-0.0699647746	-0.0817961975	0.0145326164	-0.0106419419	0.1132303011	0.0319038185	-0.1091675596	0.0671587053	-0.0402483156	-0.0477107349	-0.0631120772	-0.1293919751	0.1014934984	-0.0630452497	-0.0596375558	0.0389089438	0.0026813755	-0.0839800592	-0.0556039424	-0.1414278237	0.1285612861	0.0141227114	0.0894828644	0.0122021289	0.0086937304	-0.0823763335	0.0561701602	-0.1049452776	0.0478456877	0.0089754936	0.0560039581	0.0464758947	-0.0334125526	-0.1739744273	0.0157892263	0.049919253	0.0430888324	-0.0922511758	-0.0649969214	0.0374280876	0.0846922313	-0.0823496012	0.1431957673	-0.1075640127	-0.0730810456	0.0161658118	-0.0760332775	0.0054817477	-0.0180282612	0.1045134381	0.1132100039	0.057990863	0.0434150408	0.0817598747	-0.0359944546	-0.0179068857	0.0728965462	0.0233328804	-0.0196287222	-0.0417945071	-0.0040529733	0.0442691039	-0.0867337318	-0.0118233153	-0.0202235686	0.0855342098	0.0687791994	-0.1073422654	0.0494042187	0.0251860523	-0.0912870929	-0.0228792606188363	-0.0009673858505721	9.358353838871056e-07	0.0005234605664646	0.1319447420626858	0.0515182270754764	0.0026541277210003	0.0174094149579886	-0.1112817460291495	-0.0084706749912584	0.0123836269992961	7.17523348075306e-05	0.0018373085930363	0.0005910948068393	3.493930706725075e-07	3.375702866045028e-06	0.0021257346829843	4.3358924880200055e-05	1.8799963667668313e-09	4.518747942442362e-06	-0.0002879524422078	-8.46546075394e-05	8.291660897343642e-08	7.166402577649841e-09	0.0	0.0	0.0	0.0	0.0	0.0
1703.2729067618816	5.582719854835204	31.166760977571204	2901138.5949090696	1899.5661083324533	2.587709334089368	3608351.399925302	6.69623959773324	1780.7168567066462	3.191525741362284	3170952.5237591984	10.185836557778076	1822.0711297613584	1265.234612572462	1.168617	16.118847	0.2078397727624197	0.1353638624194548	-0.0839881846	0.1409636621	0.1515622793	0.0829863721	0.0201545367	0.0221688699	0.0939271872	0.1288635365	0.0752018468	-0.092331765	0.1105651425	0.0757419596	0.0274395862	-0.0671951123	-0.1465092093	-0.0716011865	0.1037371455	0.170202576	0.1288667846	0.0437707315	-0.1539540852	0.107526792	0.0270027157	0.0930702222	-0.090988105	-0.0553050685	-0.0406789774	-0.0161005136	0.0105407545	-0.0994084582	-0.0927808793	0.0343661615	-0.1525592451	-0.0463067899	0.0775957499	0.1588631006	0.087737864	0.0287275394	0.0893009411	0.2390009677	0.0469260003	-0.0179989702	-0.0708243784	-0.0867129574	-0.1370971122	0.0101848506	-0.1486828723	-0.0827541566	-0.0127002782	-0.0619246633	0.1959747309	0.040065883	-0.0923843644	0.0569720156	0.0497247717	-0.10992931	-0.034275148	-0.0882303049	0.0509203742	0.0028889078	0.0079856681	0.0108176505	-0.0928448737	0.1384073665	0.0965205518	-0.1260095192	-0.0032343041	0.0699567661	-0.0575667303	-0.0869186944	-0.0046036768	0.0489868041	0.1544577042	-0.040408707	0.0327867257	0.1225690955	0.1619486826	0.0883853706	-0.1091829923	0.0555787436	0.0151740128	-0.0812449131	-0.014762130380447	0.0081171302383893	6.588780330697393e-05	0.0002179204933693	0.0935207003672928	-0.038424041695393	0.0014764069802092	0.0087461213971889	0.0098918784198929	0.1211736244490424	9.784925867394284e-05	0.0146830472621175	0.0015148827844239	-0.0003224258086124	1.0395840205936e-07	2.294869850543908e-06	0.0026057863992139	0.0004800517162295	2.3044965025498437e-07	6.7901227583281424e-06	-0.0002879744449577	-2.2002749899992496e-08	8.29292809486954e-08	4.841210031616198e-16	0.0	0.0	0.0	0.0	0.0	0.0
1702.894949812944	-0.3779569489374808	0.1428514552501294	2899851.2100984296	1903.8608682168497	4.294759884396399	3624686.205527416	18.44496246462057	1780.9638152646346	0.2469585579883642	3171832.1112819635	0.0609885293636922	1823.1353304619504	1275.177774099479	1.072552	14.793811	0.3023675420273186	0.1864942780874103	-0.1087486498	0.0348192556	0.1335972716	0.1403406492	-0.1032630918	-0.094350105	0.177948132	-0.1036742065	-0.0558081668	-0.166339028	0.083005703	0.158031725	0.0822658411	-0.1670324729	-0.0430493214	0.0030310147	-0.0048255998	0.0762294052	0.1117179	0.0942185963	0.0626436881	-0.0020410307	0.0096427584	-0.0980065277	-0.023864059	-0.0078988323	0.0554372655	0.0316765369	-0.1441753538	0.0809731945	-0.0951152528	-0.0750439079	-0.0754826551	-0.1452823007	0.1294097027	-0.0298838717	0.0575671875	0.0023095829	-0.074639732	0.1781708572	-0.0536401489	0.1215753882	-0.0736470392	0.0046530305	0.0862102493	-0.0356447578	0.0664238547	-0.0626079506	-0.0183836354	-0.0185502738	-0.014007846	0.0177944862	0.0714847153	0.1298863428	0.1620837799	-0.0117911902	0.0438428518	0.0874026635	0.0514215511	0.0136259665	-0.0291106008	0.0104165732	-0.0348010942	0.1632698408	0.0064747967	-0.0759680484	-0.0140481406	0.0514235467	-0.0857994358	-0.0589982083	-0.046188084	0.0879344081	0.0571284621	-0.0794964966	-0.0291312017	-0.0916020304	-0.0253357399	0.1057692463	-0.1109488906	0.0616009311	0.0050684204	-0.0703125971	-0.0197776771683919	-0.0050155467879449	2.5155709582064417e-05	0.0003911565141771	-0.0626406019414531	-0.1561613023087459	0.0243863523387635	0.0039238450115875	0.065849107849786	0.0559572294298931	0.0043361050046127	0.0031312115254696	0.0004110037618856	-0.0011038790225382	1.2185488964001123e-06	1.6892409228411497e-07	0.0022899999962104	-0.0003157864030035	9.972105232188898e-08	5.244099982643631e-06	-2.970600484804222e-06	0.0002850038444728	8.824467240319077e-12	8.122719136433057e-08	0.0	0.0	0.0	0.0	0.0	0.0
1694.212819041309	-8.682130771635002	75.3793947357714	2870357.0762038995	1899.0052137220227	-4.855654494826922	3606220.8017434254	23.57738057313289	1777.9158831529214	-3.0479321117131803	3160984.8875674326	9.289890157612367	1819.247889975847	1231.493579498807	1.271447	17.537193	0.2396941341110572	0.1485500184483722	0.1170302801	0.0473133336	0.0778963826	-0.0076273994	-0.1748033965	-0.0819579894	0.0327916316	-0.0338673041	-0.1549678152	-0.1035645517	-0.1125887721	0.0563960007	-0.0206180829	-0.0477126365	0.0559188045	0.0547670488	-0.0004514135	-0.1234492791	-0.0378431138	0.18334064	0.0093445914	-0.0618571771	-0.1237159555	0.0019605558	-0.0459756178	-0.0202611684	-0.0341043146	-0.200038001	-0.1389085301	0.0649969201	-0.0502149575	-0.044984523	0.2509632434	0.0155764244	0.0455836149	-0.1072052982	-0.042137284	-0.0102944108	-0.202242365	0.0036846216	-0.0260059167	0.0180779725	-0.1160466173	0.0447322721	0.0277745732	0.0958336756	0.1692877022	-0.1053541732	-0.1335383262	-0.0925405761	-0.0855046379	-0.081165929	0.1200456519	0.0321817017	0.0088057916	0.1383759952	0.0926223714	-0.0234597273	-0.037615988	0.0010549669	-0.0431528107	0.061063306	0.0407621912	0.1246172033	-0.1455899389	-0.1886344534	-0.0608233961	-0.0429474582	0.0141841869	-0.1114267634	-0.0112960424	0.1736680992	0.1804675092	-0.0510634175	0.0251697533	-0.0643743015	-0.0455987783	-0.1080896355	-0.1126387502	0.0674542747	-0.0050684204	-0.0586099215	-0.0210437497431286	-0.0012660725747366	1.602939764500415e-06	0.0004428394032514	0.0486933393211757	0.1113339412626288	0.0123952464770704	0.0023710412942471	-0.002471208172551	-0.068320316022337	6.106869832082852e-06	0.0046676655813919	0.0012753271001657	0.0008643233382801	7.470548330956563e-07	1.6264592124170537e-06	0.0022628199881347	-2.7180008075699744e-05	7.387528389951031e-10	5.120354298701924e-06	-0.0002869433391561	-0.0002839727386712	8.233647988605265e-08	8.064051630847605e-08	0.0	0.0	0.0	0.0	0.0	0.0
1698.3680062193137	4.155187178004553	17.26558048425344	2884453.884549367	1901.8713377256647	2.8661240036419717	3617114.5852624094	8.214666804252683	1778.3993341150417	0.4834509621202869	3162704.191580824	0.2337248327750311	1819.7134001546144	1252.8764740936738	1.09174	15.058473	0.3074219634188752	0.18770227247736	0.0531205705	0.0830746944	-0.0076659645	0.0830602576	0.015971717	0.0663222305	0.0502708717	0.1395575634	-0.0904756591	-0.1903959665	-0.0427966707	-0.0568788136	-0.094662891	0.1235293068	-0.038599902	-0.0116768795	-0.1055610459	-0.0607484727	-0.0315494944	-0.0159824086	0.2040474147	0.1244110578	0.1109861288	-0.0305103833	-0.1622039826	0.1603922039	-0.2070507862	0.136972053	-0.0069089826	0.0014795981	0.0384683316	0.0498215144	0.0659491387	0.1216495051	-0.0395823248	0.116422921	0.0701002413	0.0024756614	-0.192345936	-0.0417397299	-0.1125015844	0.0653793025	0.0183688568	0.1757236698	-0.0375653898	-0.1001206954	-0.156167913	-0.1041860196	0.1918901589	-0.0803139339	-0.1379983312	0.0165751122	0.0528444171	-0.1133636743	-0.1257546762	-0.0232356522	-0.0112613427	-0.1503323818	-0.0136657891	-0.0050575007	0.0241886574	0.1569543079	0.0249159128	-0.0218847747	-0.0414761294	-0.0441676164	0.0257084664	-0.0972629103	-0.0908433029	-0.0015934894	0.0992829902	0.0810435576	0.0395246579	-0.0706070076	-0.0207585112	-0.0920920931	-0.0447282474	-0.1164006059	-0.1142514127	0.0731227308	-0.0151740128	-0.0462651033	-0.0119688876859953	0.0090748620571333	8.235312135599765e-05	0.0001432542724399	0.1913942102727759	0.1427008709516002	0.0203635385703452	0.0366317437259395	-0.1094132059316308	-0.1069419977590798	0.0119712496322374	0.011436590884703	0.0017569857728932	0.0004816586727274	2.319950770136168e-07	3.0869990061491157e-06	0.002073016228496	-0.0001898037596387	3.6025467172985456e-08	4.29739628360778e-06	1.5678881498937627e-05	0.000302622220655	2.4582732505772857e-10	9.15802084341863e-08	0.0	0.0	0.0	0.0	0.0	0.0
1698.0927094177814	-0.2752968015322494	0.0757883289338867	2883518.849777822	1901.068860193201	-0.8024775324636266	3614062.811196277	0.6439701901089109	1780.9403672769035	2.541033161861833	3171748.591796392	6.456849529681544	1821.4395658337144	1255.885607826979	1.091192	15.050921	0.2783700564920071	0.2033279667354246	-0.0446327965	-0.0751410886	0.0704483957	0.0001163716	0.0875149845	-0.0149131644	-0.0097874328	-0.0335191703	0.0717344396	-0.0648165783	-0.1758089391	0.1136640113	0.0681505649	0.0303499018	-0.0371056873	0.0137049725	0.0202006651	0.0729237701	-0.1480698712	-0.1835300657	0.0574826972	0.1153893684	-0.0270100944	0.0417872569	-0.0504098037	-0.0648678936	-0.0858835274	0.0902120428	0.0071813742	0.1204815959	-0.053753887	-0.1270601453	-0.0185742878	-0.0547235845	-0.0216157525	0.0840361405	-0.0606620381	-0.0273245545	-8.79584e-05	-0.0106134171	-0.0152068619	-0.1918204241	0.1469317521	0.1386981145	0.032013934	-0.0466396311	-0.0942973057	-0.0563257337	0.0037008771	0.1087497969	-0.0562941816	-0.2061146016	0.1285633137	0.0635001577	0.0664795656	-0.0709642868	-0.0279234001	-0.124141003	-0.1010844924	0.0124957297	0.0275479141	0.1630130971	-0.1089020812	-0.0521082919	-0.1179766171	0.0642725419	-0.0571139258	-0.0566772602	-0.0848726578	0.0637247722	0.2587543054	0.079334093	0.0654831317	-0.1348776763	-0.1825779269	0.0229917799	-0.0573423284	-0.1565508633	-0.1157857731	0.0785907625	-0.0251860523	-0.033413395	-0.0130788040594609	-0.0011099163734655	1.231914356087028e-06	0.0001710551156257	0.1329823275054025	-0.0584118827673733	0.0034119480484293	0.0176842994287541	0.0731067452283866	0.1825199511600174	0.0053445961978882	0.0333135325714551	0.0012019380514478	-0.0005550477214453	3.080779730817302e-07	1.4446550795181344e-06	0.0022025368176794	0.0001295205891834	1.6775583022415113e-08	4.851168433233299e-06	5.767669469315261e-05	4.199781319421498e-05	3.326601110727138e-09	1.7638163130961779e-09	0.0	0.0	0.0	0.0	0.0	0.0
1697.7746933303831	-0.3180160873982913	0.1011342318441176	2882438.9093130766	1895.388605396168	-5.680254797033058	3592497.965465631	32.26529455921707	1781.7215486768266	0.7811813999230708	3174531.6770193493	0.6102443795857686	1821.9613558464168	1238.6959356078528	0.883015	12.179513	0.1862126676150258	0.1373839232834678	-0.0324514827	-0.106791635	0.0966622091	-0.078844796	0.0936738908	-0.0456792789	-0.0220043501	-0.0485043651	0.1215413123	-0.1748238574	-0.1505556237	-0.1556554674	0.081669679	-0.0477446396	-0.0408759871	0.0082750754	-0.0440337905	0.0362553829	-0.1316500218	-0.0792674576	0.0121014573	-0.1097718187	0.0921918007	0.0859177768	-0.0772509974	-0.0540058495	0.0613317565	0.05519558	-0.0666621608	0.2085718522	0.1257716541	-0.2512500434	-0.1318474566	-0.0841681824	0.0266683533	0.0106355789	-0.0877320446	-0.0423861941	0.0655544242	-0.0414511575	-0.096957709	-0.0987899532	0.0991285309	0.0526080916	-0.0157939827	0.0289393107	0.0098506538	-0.0209639863	-0.0857548468	-0.0674803262	-0.0083625354	-0.1419154181	0.1921018437	0.0277294939	0.1023710078	0.0027445286	-0.0028438247	0.0329054945	-0.01364098	0.0311436983	0.1013005515	0.013620303	-0.0918749419	0.0457494562	-0.007603655	0.0926230623	-0.1011362843	0.0014829907	-0.0637301313	0.0158566735	0.0678044871	0.1095415338	0.0295506301	-0.0322835493	-0.0895629287	0.00500972	-0.2156742852	-0.1627719009	-0.1172407796	0.0838433825	-0.0350428114	-0.0201956026	-0.0164964596255856	-0.0034176555661246	1.168036956866314e-05	0.0002721331801785	-0.0003718259781493	-0.1333541534835518	0.0177833302513146	1.382545580266837e-07	0.0444748767331049	-0.0286318684952817	0.0019780146604248	0.0008197838935311	0.0011616859659859	-4.0252085461900096e-05	1.620230384032109e-09	1.3495142835685935e-06	0.0023649132814287	0.0001623764637492	2.6366115979727712e-08	5.592814828677861e-06	-0.000155874557497	-0.0002135512521901	2.429687767488556e-08	4.560413731198216e-08	0.0	0.0	0.0	0.0	0.0	0.0
1696.32965256705	-1.4450407633330542	2.088142807694176	2877534.2901782487	1901.5036124564504	6.115007060282323	3615715.9881849303	37.39331134730266	1778.5311767578123	-3.1903719190142965	3163173.1466995287	10.178472981634965	1819.222154542248	1235.5943873269218	0.968942	13.364716	0.16660857871713	0.0989073740274231	0.0663909636	-0.140904484	0.0603485186	0.0624211643	0.035009663	-0.0234537353	-0.0494952158	-0.1598565284	-0.0153801473	-0.1026826687	-0.0229722508	-0.0725937512	-0.0240346995	-0.0054880545	0.0191834767	-0.0468789241	0.0685522257	-0.121460293	-0.0554828517	-0.1110569379	-0.2639259441	0.0493508421	0.1196837578	0.1209894071	0.0167248748	0.0322588345	-0.0742852895	-0.1028805355	0.1381489492	0.0623502797	0.0236873199	-0.0370256232	-0.0469118521	0.0331676995	0.0092691183	-0.0634077739	-0.0603016834	-0.1161746554	0.0159314471	-0.0342948555	0.0179027844	-0.0730703826	0.1150163404	-0.1589028706	0.0044527492	0.1778295645	-0.1267324106	-0.2000819259	-0.0554510918	0.045235691	0.0240420494	-0.0296844467	0.0261862193	-0.0658534878	0.0279625787	0.050788471	0.0822279749	0.1239084573	0.0534335564	-0.0724277058	0.0925703591	0.0899798741	0.0869826613	0.0794076577	-0.0284753683	0.0227472368	-0.1713903082	-0.0036749445	-0.0658617246	-0.0810170191	0.0921460481	0.005547919	-0.0475574423	-0.0578912387	-0.0428737593	-0.1513562538	-0.054524659	-0.1148445859	-0.1186154352	0.0888661936	-0.0446835199	-0.0067565429	-0.0020483719369934	0.0144480876885921	0.0002087472378572	4.195827592262094e-06	-0.0243888776304999	-0.0240170516523505	0.0005768187700716	0.0005948173520754	-0.0538950035036123	-0.0983698802367172	0.0029046714026543	0.009676633337786	0.0008593157699206	-0.0003023701960653	9.142773546856797e-08	7.384235924342335e-07	0.0022018841251687	-0.00016302915626	2.6578505790847512e-08	4.848293700669931e-06	-0.0002859463879611	-0.0001300718304641	8.176533678799993e-08	1.6918681080281576e-08	0.0	0.0	0.0	0.0	0.0	0.0
1690.90541630964	-5.42423625741003	29.42233897620157	2859161.126905277	1894.98867220492	-6.514940251530334	3590982.067784966	42.444446481010125	1775.5821074149978	-2.9490693428144823	3152691.8201722847	8.697009988728242	1816.549813032872	1217.133166915492	1.056052	14.566227	0.3572308348845416	0.1838572693002626	0.1897678879	-0.0861752613	-0.062811605	0.0195943556	0.0389387946	-0.0038993463	-0.1395271495	-0.0401134935	-0.0905335983	-0.0346169479	-0.0353768037	-0.1999597289	-0.1401706919	-0.0099052135	0.1325630228	-0.0984039294	0.094365465	-0.1416436384	-0.0486197362	0.1833726464	0.1001856215	-0.112135281	0.123751961	0.0824195711	-0.0578054672	0.0076446069	-0.0448752688	0.0590840268	0.0568777864	0.0184222191	0.2112611089	0.116199048	0.0968969227	0.1453545568	0.0058737553	-0.1681362077	-0.0250323035	-0.1835332669	0.022363159	-0.0794861663	0.0213898428	0.0953634528	-0.1033325382	0.0204342398	-0.0830881451	-0.0299532684	-0.018616323	0.0670608386	0.0981419185	-0.1118471131	0.0099028243	-0.0163448621	0.0070109044	-0.2382431917	-0.1539472597	0.1371347553	0.0929459989	-0.0095895883	0.0349789363	-0.075273799	0.0742620545	0.1134853315	0.075072951	-0.1343008548	0.0233978379	0.0593756222	-0.1136845082	-0.1081199111	-0.0804251215	-0.0277128119	0.1707900819	0.0483678013	-0.1604003924	0.0825141675	-0.0112112999	-0.0717471264	-0.0196965865	-0.0835960484	-0.1199087977	0.0936454286	-0.0540487397	0.0067565429	-0.0172560850378147	-0.0152077131008213	0.0002312745377568	0.0002977724708322	0.1055423809517321	0.129931258582232	0.0168821319567628	0.0111391941769605	-0.1845153302554507	-0.1306203267518383	0.034045907099278	0.017061669760757	0.0003944008835961	-0.0004649148863245	2.1614585152612279e-07	1.555520569813844e-07	0.0014590272270582	-0.0007428568981104	5.518363710703536e-07	2.1287604492971403e-06	0.0001357125565969	0.000421658944558	1.8417898018066783e-08	1.7779626552576653e-07	0.0	0.0	0.0	0.0	0.0	0.0
1692.3925255945137	1.487109284873668	2.211494025157472	2864192.460688177	1900.0921809016047	5.103508696684685	3610350.295923417	26.04580101713621	1774.8300110722932	-0.7520963427045899	3150021.5682028765	0.5656489087096199	1816.4598967612808	1220.9399152985193	0.898169	12.388529	0.167782890723528	0.09923300653361	0.2115398431	0.014228526	-0.0866802017	0.0572338438	0.1543749191	0.0894214258	-0.1639498271	-0.0137211885	-0.1013769264	0.0008685537	-0.0141164476	-0.1375195356	-0.1985344721	0.1391968812	0.0421089734	-0.0033077838	-0.0004385515	-0.0098708799	-0.0770731928	0.1720333565	0.072260167	-0.1453627225	0.0282958872	0.0020293048	0.0323834387	-0.0985332256	-0.1837305434	0.0064569345	0.0659383118	0.0163886466	-0.0279812497	-0.0310639002	-0.0030310333	0.2260994175	-0.0724739022	-0.0343084811	-0.0341298622	-0.0727898024	-0.0228638792	0.0023095607	-0.1086573314	0.0443436621	-0.084812721	0.0917149355	-0.114383068	0.0638614915	0.0593818146	0.0390021089	0.1816722824	0.0346033096	0.129051327	-0.0716100957	0.1441597616	-0.075571253	-0.2248022699	0.0432972578	0.0105228589	-0.0407724588	0.0661521209	0.0230921271	0.1093505968	0.1314257898	0.1326896945	-0.0518899759	0.0962806869	0.0417677439	-0.121397704	-0.127059309	-0.1532621168	0.1051268323	0.1336354424	0.0331074326	-0.1839634379	0.0099048579	0.0967073542	0.0459556299	0.1204362799	-0.0986762693	-0.1211199807	0.098167988	-0.063080731	0.0201956026	-0.0348713144735342	-0.0176152294357195	0.000310296308073	0.0012160085731121	0.1488314995837356	0.0432891186320034	0.0018739477919356	0.0221508152683434	-0.2559406772141557	-0.071425346958705	0.0655056302528406	0.0051015801881713	0.000973848239565	0.0005794473559689	3.357592383393492e-07	9.483803937038496e-07	0.0015230982081271	6.40709810689e-05	4.105090615131343e-09	2.319828151599983e-06	0.0002012581335011	6.55455769042e-05	4.0504836300346586e-08	4.2962226517043964e-09	0.0	0.0	0.0	0.0	0.0	0.0
1703.301441107228	10.908915512714202	119.00443766353656	2901235.7992779594	1902.741577808277	2.6493969066723366	3620425.511920332	7.019303969084946	1779.2331943565691	4.403183284275883	3165670.7599002807	19.38802303492655	1820.0350163495384	1258.4757369837366	1.265532	17.45561	0.1341502071339178	0.0758278475525709	-0.0070834065	0.1276183703	-0.0085283892	0.1544869499	0.1527216778	0.149986093	-0.0391660924	0.1856593452	0.0354558452	-0.1256293736	0.0900265195	-0.0559750615	-0.0494398603	0.0898943243	0.0725192283	0.0229715625	0.0416311949	0.1587381328	-0.0011396762	-0.0190900708	-0.129365172	-0.0897714888	-0.0858665882	-0.0467145472	0.1037257133	-0.0544710901	-0.143509546	0.1810728563	-0.1122132353	0.0175919932	-0.0368462873	-0.0304570969	0.0329684122	0.0736462459	-0.0799817644	0.0178789303	0.0829684195	0.1153079279	0.0575454637	0.1268499118	0.0542902512	-0.0909016531	-0.0306017948	0.0056352028	-0.1368711243	0.1064590472	0.0487956678	0.1799693904	0.128673547	0.0130471003	0.1106818484	0.2364598197	0.1453641213	0.0362320908	-0.133178452	-0.1319227864	-0.0849851346	-0.0090223679	0.0840535592	0.0496864944	0.0343629916	0.028384282	0.0687762942	0.0281170608	0.1068105102	-0.0327953472	0.1172110465	-0.0393206681	-0.1889801516	0.0601758454	-0.0008355375	-0.061013281	-0.0417815019	-0.0840810913	0.1344320606	0.0114224503	0.0211708106	0.0262298625	-0.1222481541	0.1024214758	-0.0717238087	0.033413395	-0.0347935359701097	7.77785034244971e-05	6.049495594954508e-09	0.0012105901453033	0.1484801163453823	-0.0003513832383532	1.2347018019564658e-07	0.0220463449499382	-0.1793875522705548	0.0765531249436008	0.032179893909621	0.0058603809386305	0.0017239393059625	0.0007500910663975	5.626366078893387e-07	2.971966730642466e-06	0.0017860678540433	0.0002629696459161	6.915303467329156e-08	3.1900383792468385e-06	7.096043684401659e-05	-0.000130297696657	5.035383597093668e-09	1.6977489754141323e-08	0.0	0.0	0.0	0.0	0.0	0.0
