global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1698.290218309715	2.7002826362036103	7.291526315382719	2884189.66560646	2247.89467003597	-17.951790354360583	5053030.447576123	322.2667769269137	1720.1378530132831	0.3458798393526194	0.1196328632705938	2958874.2333691474	1839.7842089033804	1292.0357563590642	0.882881	21.723902	0.2033722867035438	0.1307869297814395	-0.1462933455	3.98823e-05	0.0250288662	0.1423128811	-0.0168314401	0.1150024456	-0.0944623105	-0.0310828259	0.1421638866	0.0950474488	0.0949323616	0.0976849446	0.0379092612	0.0941783297	0.0231597411	-0.0447261663	0.0670517105	0.0716707834	0.1589560733	-0.0642930087	-0.008520023	-0.0027556327	0.027107818	-0.1965149564	0.0724908978	-0.1060463413	0.0503745038	-0.0276103663	0.1114138253	0.1933897312	-0.0202585059	0.0429368165	0.0582081868	-0.0394646495	-0.0529237606	0.0726747307	-0.0193348244	0.1378927943	0.0944787394	-0.0481234626	0.0479367537	-0.2192811467	0.077674413	-0.0639045613	0.2009948576	-0.0860100451	-0.0701830911	0.0034178311	0.0414926922	-0.0020762104	-0.0877591176	0.2203177876	-0.1438049663	-0.0970621018	0.016850859	0.0717238087	-0.124700488	-0.0265819253378367	-0.0056566935315061	3.199818170938296e-05	0.0007065987546663	-0.0432698833679126	-0.0075868105221843	0.0018722828066727	5.755969389952792e-05	-0.1082761401710854	0.0594401539843544	0.0035331319056837	0.0117237225303485	-0.0122232646240076	-0.0018733535442378	3.5094535017083277e-06	0.0001494081980685	0.0025131110064178	-0.0001146620502166	1.3147385759874136e-08	6.315726930578288e-06	-8.46437398339759e-05	-0.0006257569788555	3.915717965864577e-07	7.164562693081798e-09	0.0	0.0	0.0	0.0	0.0
1708.7468797656336	10.456661455918493	109.34176880369144	2919815.8991087885	2265.2165492072177	17.321879171247474	5131206.014802255	300.04749802329707	1725.790908094476	5.653055081192861	31.957031751000414	2978354.258461556	1844.247245704205	1313.2174419605756	0.796218	19.591503	0.081701354804771	0.04329464533056	-0.0839835451	0.0398932088	-0.0412553998	0.0624634811	-0.1325254062	0.0646870407	4.43484e-05	-0.0650170678	0.0627062802	0.1907047707	0.2130086504	-0.0036630695	0.0379503894	0.104853773	-0.0224903098	0.0338357085	-0.0805185934	0.0744397014	0.073080108	-0.1747078109	-0.0001425981	0.0886686984	-0.0246203341	-0.1825006309	0.0991933865	-0.06098122	-0.1084574361	0.0144984114	-0.160371425	0.1422767249	-0.044325497	0.0649577786	0.0484462014	-0.0164112593	-0.0402616401	0.0383268741	-0.0140447181	0.0757958709	0.1403369946	0.0482935576	0.0581918465	-0.0971118923	0.100460146	0.0103129325	0.1181842531	-0.1037004671	0.0881725774	0.1028236692	0.075536384	0.1058832188	0.0495759971	0.1108017287	-0.077812548	-0.0992570537	0.0235265052	0.063080731	-0.1205247148	-0.0112132355043996	0.015368689833437	0.0002361966271963	0.0001257366504771	-0.0384768724463384	0.0047930109215741	0.0014804697132517	2.297295369432956e-05	-0.1185458439912139	-0.0102697038201284	0.0001054668165531	0.0140531171275892	-0.0116540955968006	0.000569169027207	3.239533815317629e-07	0.0001358179441793	0.0029531901549513	0.0004400791485335	1.9366965697397045e-07	8.721332091301285e-06	-0.0001007945686861	-1.61508288521241e-05	2.608492726106043e-10	1.0159545076616933e-08	0.0	0.0	0.0	0.0	0.0
1712.964929353726	4.218049588092299	17.791942327605614	2934248.849195815	2278.9937297878555	13.777180580637832	5193812.420412361	189.8107047515042	1731.3043767319923	5.5134686375163255	30.398336416876127	2997414.844891352	1849.9435210747745	1323.5219470825775	0.8784699999999999	21.615376	0.3355090699489068	0.175763096880976	-0.0510410172	0.0714688338	-0.0018263325	-0.0388253042	-0.1100028705	-0.0585016415	-0.0443606075	-0.1061501784	-0.0386368161	0.1713649854	0.0298750261	-0.0180448792	0.0059468587	-0.0886933097	-0.0174355112	-0.17214616	0.2485323831	0.0777520797	-0.0355372266	-0.1268421294	-0.0617322463	0.0079643743	-0.0310263128	0.0282659436	-0.0958270763	-0.1479646064	-0.1020352251	-0.1381863024	-0.0700289289	0.0353922319	-0.1589118824	-0.1429586752	0.088828022	-0.0615589022	0.0528900833	0.0292611062	-0.0702504235	-0.0810908721	0.1216346451	0.1959044391	-0.0392489823	-0.0402209549	-0.0160667072	-0.1142144245	0.1735692256	0.0390433943	0.1980810779	0.1586642843	0.1244925032	0.0506801354	-0.0557414165	0.0383139868	-0.1192539963	-0.1013839798	0.0301376669	0.0540487397	-0.1150284477	0.1002731373585703	0.1114863728629698	0.0124292113341411	0.0100547020757307	-0.0262729656868003	0.0122039067595381	0.0006902687259797	0.0001489353401954	-0.2481052807659978	-0.1295594367747839	0.0167856476573992	0.0615562303439746	-0.0113579338799635	0.000296161716837	8.771176251989847e-08	0.0001290026620216	0.0036668062721225	0.0007136161171712	5.092479626864999e-07	1.3445468237276906e-05	-0.0007362038057101	-0.000635409237024	4.037448984954218e-07	5.419960435420347e-07	0.0	0.0	0.0	0.0	0.0
1719.5536656496554	6.588736295929493	43.4114459772987	2956864.8090491667	2283.0354342820056	4.0417044941500535	5212250.794187225	16.33537521803274	1730.5364191344895	-0.7679575975028001	0.5897588715622728	2994756.297950821	1849.6902000101825	1355.6335000838003	0.773252	19.026411	0.1309042004906436	0.0660948270325004	0.0353131327	0.0745118307	-0.0054795345	-0.0563527221	-0.1224438814	-0.0673591843	-0.0410972261	-0.0724580122	-0.0492392957	0.1416220547	-0.0263931445	-0.0710509809	-0.0392556527	-0.1395014173	-0.1313994514	-0.0099420888	0.0804255931	0.0917212841	-0.0386496837	-0.0924623835	-0.1147643833	-0.005548624	0.0533405015	0.0712055457	-0.0168508369	-0.1673607246	-0.1200665488	-0.0469309844	-0.1218786178	-0.0390725687	-0.1041405771	-0.0815159339	0.0266412675	0.010712454	0.0987489318	0.1445137333	-0.06448652	-0.0683990635	0.1102132963	0.1844945676	-0.1100375186	0.0009629478	0.1067687294	0.0091571606	-0.0014227438	-0.0996728723	0.0114993865	0.098264423	0.1782751355	-0.1308906582	-0.0002270833	-0.0022847627	0.0107598129	-0.1034414224	0.0366662233	0.0446835199	-0.1082719048	0.0551879289662196	-0.0450852083923506	0.0020326760157816	0.0030457075035805	0.0004759086149448	0.0267488743017451	2.264890097786779e-07	0.0007155022764105	-0.2703457160272506	-0.0222404352612528	0.0004946369606099	0.0730868061742868	-0.0113855368598181	-2.760297985460007e-05	7.619244968534574e-10	0.0001296304495862	0.0039770992948555	0.0003102930227329	9.628175995678183e-08	1.5817318801140114e-05	-0.0011349014538284	-0.0003986976481182	1.5895981461506377e-07	1.2880013099018158e-06	0.0	0.0	0.0	0.0	0.0
1728.293778879041	8.740113229385543	76.38957926248018	2986999.386111995	2291.1738471409785	8.13841285897297	5249477.597822792	66.23376386309658	1736.8878153057	6.351396171210581	40.34023332366843	3016779.282957408	1856.0710603494024	1396.3595960859557	0.852944	20.987291	0.3166104667169033	0.1468287197751009	0.1168088904	0.0884398257	-0.1730632376	-0.1450560759	-0.1079972657	-0.0144005375	0.0105219294	0.0741452622	-0.1713987634	0.0001047954	0.0807257074	-0.1565422171	0.0290266955	0.0309889933	-0.0802969382	0.0076126735	-0.1677164779	-0.1043190883	-0.1718084093	-0.053700913	-0.0108251041	0.0659813056	-0.038127632	0.0234920407	0.0936624422	0.1442729816	-0.1207366684	0.1567054577	-0.0024976194	-0.0746540749	-0.110280251	0.073272483	0.1066550687	0.0658241423	-0.0213093577	0.1094982869	0.1639712993	-0.0208460116	-0.1403921882	-0.011554565	-0.0505277664	0.0427299347	0.2280800384	0.0188152046	-0.1607494122	0.0030584557	0.0645241794	-0.0538925834	-0.0433497065	-0.1464797643	0.0315444811	0.081289661	0.0100458728	-0.1054279714	0.0430942802	0.0350428114	-0.1003291122	-0.0670040294092331	-0.1221919583754527	0.0149308746916283	0.0044895399570733	-0.0196152815731522	-0.020091190188097	0.000384759271194	0.0004036559231742	-0.251768330443852	0.0185773855833986	0.0003451192551142	0.0633872922144846	-0.0101166294001083	0.0012689074597098	1.6101261413071806e-06	0.0001023461904191	0.0037760239469644	-0.000201075347891	4.043129552952682e-08	1.4258356848048606e-05	0.0005101143899698	0.0016450158437982	2.706077126347104e-06	2.602166908542613e-07	0.0	0.0	0.0	0.0	0.0
1723.927931268361	-4.365847610680021	19.060625359680447	2971927.5122072105	2289.4457138291555	-1.7281333118230575	5241561.676570691	2.98644474343253	1733.2454126168295	-3.642402688870561	13.267097347891497	3004139.6603572834	1855.287785004289	1405.7702279425662	0.799763	19.678713	0.2753651049387411	0.1440156695067751	0.1148051255	0.0852200303	-0.0207417408	-0.1409578416	0.0442250346	-0.0120750261	-0.0101770914	0.0829637704	-0.1255752547	-0.0617083522	0.0039501601	-0.0043791491	-0.055864355	-0.0003433033	0.0011833654	-0.054518361	-0.1153343504	-0.1276571602	-0.1300819193	0.0819062188	-0.0096973852	-0.024968608	0.06982325	-0.0818271713	-0.0634675019	0.019541758	0.0188399865	0.1839670647	0.0613299413	-0.0954166978	-0.1013315141	0.0282312571	0.1336231393	0.0675671912	0.0344579122	0.0100917172	-0.0487416972	-0.0890678559	-0.1128136841	-0.0286295381	-0.0137814056	0.1369601905	0.1465309869	-0.0329303366	-0.1055033257	-0.0979444889	-0.0108727593	0.1029004505	-0.0863830497	-0.1806581278	-0.1272298501	-0.0340711344	-0.1285851539	-0.1073422654	0.0494042187	0.0251860523	-0.0912870929	0.0070898470548286	0.0740938764640617	0.0054899025294716	5.026593126086177e-05	0.0844697964735132	0.1040850780466654	0.0071351465162767	0.0108337034719804	-0.2523512796053211	-0.0005829491614691	3.398297248575445e-07	0.0636811683184429	-0.0091503345528505	0.0009662948472577	9.337257318369748e-07	8.372862242908975e-05	0.0045147347621832	0.0007387108152187	5.456936685212236e-07	2.0382829972865397e-05	0.0007371727528241	0.0002270583628542	5.155550014207492e-08	5.434236675062616e-07	0.0	0.0	0.0	0.0	0.0
1702.279691807018	-21.64823946134288	468.6462717756432	2897756.1491385964	2282.31582227544	-7.129891553715424	5208965.512608818	50.83535356774255	1723.9256364912262	-9.319776125603312	86.85822703136547	2971919.6001516795	1848.5082629838075	1361.9047608873198	1.105254	27.195549	0.2358299037204318	0.1269299060551559	-0.0252620935	0.0993167979	0.0908822322	-0.0284321535	0.2051259891	0.0196552744	-0.0197242109	-0.0267446767	0.0131187845	-0.1939097283	0.0665006392	0.0535327224	0.0452298649	0.0319689159	0.0449979929	0.0061556426	-0.0981203943	-0.0799358027	0.0050965977	0.1847748051	0.0713838573	0.0578645221	-0.0338753223	-0.0791246077	0.00382072	-0.0384199385	0.1007634569	0.1197142288	0.020533528	0.0779366871	-0.0717261798	-0.0109237227	0.0216694824	0.0145006337	-0.0086059803	-0.1318207765	-0.2164139061	-0.0072849281	0.0963690005	-0.0779529832	0.0819085074	0.0802279084	0.1270644459	-0.0264377723	-0.2139892261	-0.0998817325	-0.1472347451	-0.0102257069	-0.0284614992	-0.0851725052	-0.0552443902	0.0290656114	0.0508250704	-0.1091829923	0.0555787436	0.0151740128	-0.0812449131	0.0060525165705769	-0.0010373304842516	1.0760545335578662e-06	3.663295683710796e-05	0.0109200211262816	-0.0735497753472316	0.0001192468613984	0.0054095694536282	-0.1788549291135126	0.0734963504918085	0.0054017135356147	0.0319890856681996	-0.0095533049772328	-0.0004029704243823	1.6238516292685168e-07	9.1265635988021e-05	0.0031901921848203	-0.0013245425773628	1.7544130392471537e-06	1.0177326176088518e-05	0.0007097568066265	-2.7415946197599907e-05	7.516341059096927e-10	5.03754724552647e-07	0.0	0.0	0.0	0.0	0.0
1691.3711456507506	-10.908546156267448	118.99637924341732	2860736.3523399327	2243.653006702212	-38.66281557322782	5033978.814483877	1494.8133080494274	1717.7847564857043	-6.140880005521922	37.71040724221892	2950784.4696146506	1841.119480223452	1281.3898918542736	1.047571	25.776215	0.2039642222703597	0.1366550580821688	-0.1068371632	-0.0692067694	0.0694820995	0.1557360169	0.106894842	-0.0260830775	-0.0261678712	0.0494123661	0.1212044508	-0.0889962926	0.0304969969	0.0464138599	0.0701547192	0.1508236949	-0.0238605674	-0.0208613579	0.0327468708	-0.0930083494	0.1221552436	0.1129439787	-0.0219654139	-0.0046546397	-0.0216578156	-0.1209092621	0.0683221651	0.0398325199	0.0565052761	0.0406597916	-0.0871622209	0.1052031193	-0.0336723697	0.0036133947	-0.0352914708	-0.0625842756	-0.0041108298	-0.0410781512	-0.0680248992	0.1786730261	0.1230912608	-0.0597337536	0.0690852719	-0.055386239	0.0750184371	0.0544368599	-0.0869436643	-0.1243693841	-0.2102653323	-0.0746283312	-0.008070027	-0.132102203	0.0883614867	0.1091421061	-0.0143646448	-0.1109488906	0.0616009311	0.0050684204	-0.0703125971	-0.0033858563110982	-0.0094383728816751	8.908288265353992e-05	1.1464022959403512e-05	-0.1082824130901656	-0.1192024342164472	0.0117250809846292	0.0142092203231264	-0.188021558970405	-0.0091666298568924	8.402710293327117e-05	0.0353521066376614	-0.0108758778153498	-0.001322572838117	1.7491989121248575e-06	0.0001182847182544	0.0031897398511371	-4.5233368319973915e-07	2.0460576095704191e-13	1.017444031793213e-05	0.0007098673411332	1.1053450669996565e-07	1.2217877171404752e-14	5.039116420075189e-07	0.0	0.0	0.0	0.0	0.0
1699.5212232659655	8.150077615214968	66.4237651340281	2888372.388331444	2263.474517668911	19.821510966698952	5123316.89213651	392.8922970029668	1722.4143393950935	4.629582909389228	21.43303791490883	2966711.1565538365	1841.6116931788729	1293.87483839292	0.929936	22.88171	0.4824808229927267	0.2615029564490733	-0.0842432001	-0.0693533486	0.0422930008	0.0738585074	0.0063518936	0.1563620693	0.0351555504	-0.0758938724	0.0643351268	0.0785236778	0.1821392893	0.1821176506	0.0685120238	0.1284823227	-0.0304927508	0.1560453065	-0.0265047768	0.0960446817	0.076394107	-0.0857770474	0.1002130808	0.0273782481	-0.0497322135	-0.201467941	0.1976199051	-0.1033262598	0.0515795403	-0.0583322205	0.1551609717	0.2130328932	0.0541570808	0.1513597599	-0.3633467861	0.0936528704	-0.0490526527	0.0630585307	-0.0093235294	-0.0462783746	0.0879733456	0.2256031615	-0.0260935018	0.215844286	0.0130134295	-0.0372535432	-0.0120224487	-0.0342057342	-0.0441576892	-0.0098082082	-0.1117775919	-0.0231527693	-0.0310831436	-0.1468038353	-0.0627175507	-0.1126387502	0.0674542747	-0.0050684204	-0.0586099215	-0.0624424019051872	-0.0590565455940889	0.0034876755775067	0.0038990535556889	-0.0297696167432803	0.0785127963468853	0.0008862300810417	0.0061642591902074	-0.1403763309430274	0.0476452280273776	0.0022700677537808	0.0197055142890263	-0.011244061624186	-0.0003681838088361	1.3555931708913057e-07	0.0001264289218084	0.0048556865922493	0.0016659467411121	2.7753785442223582e-06	2.3577692282149617e-05	-0.0032013271694059	-0.003911194510539	1.5297442499271186e-05	1.0248495645576393e-05	0.0	0.0	0.0	0.0	0.0
1702.8895353078128	3.3683120418472754	11.345526011253362	2899832.769460859	2271.4384600001963	7.963942331285125	5159432.677568063	63.42437745603515	1722.148617569689	-0.2657218254046256	0.0706080884963663	2965795.8609971907	1843.798069476328	1296.5907292447462	0.766324	18.855946	0.1662776629972343	0.077014807382809	-0.0878037141	-0.0056405316	0.0128052126	0.0824940964	-0.0654380203	0.0309055026	0.1217672886	-0.2434746845	0.0655669239	0.1242363872	0.3126159618	-0.0718517927	0.1177719112	0.0483245247	-0.1159635529	-0.1878831002	0.0479654057	0.1286598419	0.0695146271	-0.098216557	-0.0263195697	0.1951882227	-0.1948516751	-0.1978131977	0.0435904349	-0.1110059391	-0.1847571933	0.0090052628	-0.0884945162	0.1758731137	-0.0064072163	0.08795368	-0.2610450276	0.0629363032	-0.0507108414	0.0623826747	0.007885475	-0.0942267451	0.0599258113	0.25417367	-0.0481914649	0.2278478248	0.0033173977	-0.1543703621	0.0337326615	-0.0078195409	0.0285799794	0.0399895267	-0.0502125496	0.166217961	-0.0063736096	0.0435390948	-0.007138425	-0.1142514127	0.0731227308	-0.0151740128	-0.0462651033	-0.0219436130367824	0.0404987888684048	0.0016401518998076	0.000481522153108	-0.058159727775731	-0.0283901110324507	0.0033825539349471	0.0008059984044348	-0.1737508426656262	-0.0333745117225988	0.0011138580327218	0.0301893553270151	-0.0108370811856032	0.0004069804385827	1.6563307738904808e-07	0.0001174423286233	0.005515891713433	0.0006602051211837	4.35870802037185e-07	3.042506139431884e-05	-0.0029882277016968	0.000213099467709	4.541138313790165e-08	8.92950479718814e-06	0.0	0.0	0.0	0.0	0.0
1711.882322223692	8.992786915879151	80.87021651440725	2930541.085141981	2277.72628201432	6.287822014123776	5188037.015778778	39.53670568129958	1728.517181875818	6.368564306129201	40.55861132130291	2987771.64803992	1850.580139835111	1309.753502983296	1.102172	27.119699	0.6141726380267875	0.3398088092699561	-0.0424853753	0.0026026486	0.0256586986	0.016232583	-0.0793586539	-0.2239614289	0.0812332953	-0.0964544882	-0.0581161225	0.0070373686	-0.0308280889	-0.0552545993	0.0328291114	-0.1619693789	0.0042973918	0.0125176389	0.0670049519	0.0862159289	-0.0499489674	0.0221841297	-0.1907912565	0.0603215508	-0.027178307	0.1193975299	-0.0464229043	-0.1387912432	0.1182883518	0.0047088906	-0.0309795443	-0.0063261232	-0.1263111602	-0.2183434901	0.0803843002	-0.052792363	0.0969479963	0.0932583711	-0.0906596656	-0.108314335	0.0686238741	0.0643167594	-0.1601309142	-0.2499409294	-0.0567773618	-0.1071153906	0.0462856343	-0.0130606145	0.1384080535	0.1064361916	0.0196558641	0.1420322327	0.069595633	-0.056474119	-0.0848507795	-0.1157857731	0.0785907625	-0.0251860523	-0.033413395	0.0917512108743494	0.1136948239111318	0.0129265129841832	0.0084182846969093	0.005353245117547	0.063512972893278	2.86572332885408e-05	0.0040338977257422	-0.2949073765318388	-0.1211565338662125	0.0146789056984747	0.0869703607328917	-0.0118821477125726	-0.0010450665269694	1.092164045791886e-06	0.0001411854342633	0.0052442640711054	-0.0002716276423275	7.378157607645056e-08	2.7502305647486987e-05	0.0020112442761295	0.0049994719778263	2.4994720057070415e-05	4.045103538263677e-06	0.0	0.0	0.0	1.0	0.0
1721.6611712402027	9.778849016510776	95.62588808771378	2964117.188556187	2287.728333899723	10.002051885403034	5233700.929727603	100.0410419182944	1730.6862142672717	2.169032391453584	4.704701515174853	2995274.7722547804	1852.5914889994008	1359.5094028774656	0.884588	21.765913	0.1525132237853469	0.0879986376869603	0.0689441663	0.09603919	0.072472901	-0.1079944444	-0.0839531968	-0.0368936181	-0.0442971052	0.1496716168	-0.1108375167	-0.0920464877	-0.1061971636	-0.0503288839	-0.086298029	-0.0437425076	0.1097949975	0.0625786326	-0.1081789711	-0.0443883223	-0.1091187854	0.0410057463	-0.0710480402	-0.0022538807	0.1626116836	0.0637764653	-0.0722337241	0.0127512406	0.0959248605	0.1475324059	0.0967900931	-0.0805015996	-0.0579125597	-0.0926001886	0.1080864049	0.0496562651	0.0874263221	0.1416433833	-0.0873961373	-0.0912063954	0.0211159301	0.0100484813	-0.1755606964	-0.193273249	0.0519348829	0.0320757861	-0.0134953742	-0.0614380149	-0.0260747121	-0.0144895098	0.0316852311	-0.0054894278	0.1124414213	-0.2044501667	0.0569539283	-0.1172407796	0.0838433825	-0.0350428114	-0.0201956026	0.0149213285680644	-0.076829882306285	0.0059028308151976	0.0002226460462361	0.0240929439023744	0.0187396987848274	0.0005804699458829	0.000351176310546	-0.2789028283788042	0.0160045481530345	0.0002561455615828	0.0777867876776967	-0.0111813539922737	0.0007007937202989	4.911118384103733e-07	0.0001250226771005	0.0052630042267134	1.8740155607999305e-05	3.5119343221202776e-10	2.769921349040311e-05	0.0019119962612124	-9.924801491710002e-05	9.850168464984908e-09	3.655729702890197e-06	0.0	0.0	0.0	0.0	0.0
1716.1512125838135	-5.509958656389244	30.359644395118767	2945174.984452893	2280.624138913562	-7.104194986161019	5201246.4629952265	50.46958640139536	1726.560093904665	-4.126120362606571	17.02486924671658	2981009.757864086	1847.7963618418617	1382.3120209804297	1.005864	24.749994	0.3233198189334207	0.1744846948553176	0.1348354545	0.011666005	-0.0382008367	-0.0951241181	0.0932031495	0.1260781229	0.0492118779	0.1144759519	-0.0481978159	-0.1013239282	0.0128596865	-0.0047887377	0.0554084636	0.0507603017	0.0103023084	0.0837781768	-0.0354173786	-0.0852096464	-0.0695258761	0.047958841	0.162474934	-0.0406270278	0.0183301693	0.0491107398	0.0699435946	0.1694552752	-0.0515933535	0.0779452015	-0.1670495221	-0.096372163	0.0644921813	0.1906699273	0.1815192375	-0.0191647572	0.0313837557	0.0399420952	0.038496166	0.0029147269	-0.1738044182	-0.1143865467	0.2384454294	0.1148322822	-0.0252991396	0.1444453875	0.2265336862	-0.110289891	0.0772638175	0.1713885237	-0.0437156418	-0.1332151299	-0.0351166212	0.1079146234	0.0438519968	-0.1186154352	0.0888661936	-0.0446835199	-0.0067565429	0.0090076536903467	-0.0059136748777177	3.497155055934945e-05	8.113782500521653e-05	0.0360278395422852	0.0119348956399108	0.0012980052220846	0.0001424417339355	-0.128590166550552	0.1503126618282522	0.0225938963058945	0.0165354309334987	-0.010548262719749	0.0006330912725247	4.008045593469456e-07	0.0001112658464048	0.0062862614110252	0.0010232571843117	1.0470552652457128e-06	3.951708252774453e-05	0.0004651729862981	-0.0014468232749143	2.09329758883374e-06	2.1638590718149237e-07	0.0	0.0	0.0	0.0	0.0
1698.1211403255843	-18.03007225822921	325.0835056369666	2883615.4072206626	2261.3032645220733	-19.32087439148881	5113492.454138186	373.29618725168825	1717.0994499166598	-9.46064398800536	89.50378466778193	2948430.5209040954	1838.945255610992	1309.7427486694742	0.939998	23.129293	0.1922621511798044	0.0952996005179511	-0.0025268929	-0.0824050425	-0.0469751963	0.1011503512	0.0960726712	0.0933186506	0.069760061	-0.0715760288	0.1035470934	-0.1191431078	0.0485848814	0.0493256472	0.0466198768	0.0994718847	0.1194869429	0.0550012823	-0.0536163649	0.0963225033	0.0897475743	0.0329478625	0.1590615339	0.0364928537	-0.0256002791	-0.0454305717	0.0074917609	0.1426564834	0.0969416523	-0.0033852613	-0.1312662401	0.053672343	0.0774389675	0.1646815316	0.0371778641	-0.063615487	-0.0112233032	-0.0621368259	0.0190182468	-0.0053057234	-0.0755212438	0.0445724305	0.2270581549	0.1941998062	-0.1051189184	0.0792183234	0.2269471304	-0.0730630384	-0.0136844759	0.218685659	0.0960126176	-0.1669910137	-0.0595868112	0.1011675774	0.0470089173	-0.1199087977	0.0936454286	-0.0540487397	0.0067565429	0.0270138825318753	0.0180062288415286	0.0003242242770934	0.0007297498494459	0.0050850550988741	-0.0309427844434111	2.585778535858548e-05	0.0009574559091114	-0.0740406450323973	0.0545495215181547	0.0029756502978596	0.0054820171168134	-0.0108852593079	-0.000336996588151	1.1356670042541541e-07	0.0001184888702002	0.006145244069504	-0.0001410173415211	1.9885890609706635e-08	3.776402467377408e-05	-0.0008320854115639	-0.001297258397862	1.682879350823483e-06	6.923661321374649e-07	0.0	0.0	0.0	0.0	0.0
1700.6507423555456	2.5296020299613247	6.398886429984454	2892212.9474744685	2259.5904125424486	-1.712851979624702	5105748.832453753	2.93386190410426	1719.0026847479855	1.9032348313257896	3.622302823171708	2954970.230170782	1838.695477670968	1285.4550491890373	0.836673	20.586922	0.2925553272057573	0.1470585244128159	-0.077776952	-0.0366395677	-0.0237435111	0.1023485954	-0.0202741442	-0.0253017421	-2.27585e-05	-0.0736763025	0.1092426447	0.1467388607	-0.0148322964	0.0096788508	0.0460541725	0.0743410655	0.0671961545	0.0569506715	0.0452016435	0.1160749049	0.1078134233	-0.1143848051	0.0067876062	-0.0370545025	-0.1186986968	0.0217924931	0.0381187526	0.031304789	0.0026452442	-0.1502840242	0.1253000147	0.0786520523	-0.0190994119	-0.0088304304	-0.0358439118	-0.0936929467	-0.0282137555	0.0072886566	0.0571860711	0.0366018672	0.0696134439	0.0772220417	0.0483423407	0.003473762	-0.0915995432	0.0071471408	0.0294142864	0.1285098408	0.1346208283	-0.0317915742	-0.0329085452	0.0889054454	0.0303868548	-0.0270964123	-0.012346943	-0.1211199807	0.098167988	-0.063080731	0.0201956026	0.0087392074409251	-0.0182746750909502	0.0003339637496797	7.637374669552065e-05	-0.0765625450377598	-0.0816476001366339	0.0058618233026589	0.0066663306080716	-0.190896396038056	-0.1168557510056587	0.0136552665430965	0.0364414340203183	-0.0113747370910081	-0.000489477783108	2.395885001564197e-07	0.0001293846438895	0.0063769627052874	0.0002317186357833	5.369352616931979e-08	4.066565334462639e-05	-3.77358110051091e-05	0.0007943496005587	6.309912879079107e-07	1.4239914322133131e-09	0.0	0.0	0.0	0.0	0.0
