global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1640.4295759323006	10.166147427221858	103.3505535120096	2691009.1935934275	2077.7916106378843	11.914071767118005	4317217.977237173	141.9451060720383	1684.2558834604654	5.793710260729768	2836717.880971193	33.56707858528539	1768.4306429096066	1336.172494527456	1.660701	17.726151	0.1956021132648595	0.0867121912624783	-0.2164185924	-0.0262424832	-0.0682847148	-0.0282836892	0.0119032405	0.2367881734	0.0462049771	0.0413055457	-0.0059213998	0.0162833036	0.0110143103	0.0326594175	0.1190309019	0.1455059776	-0.3087042641	-0.0114540203	-0.0209212595	-0.0101266873	0.0135108121	-0.0630002167	0.055480344	0.2308264882	-0.0236555208	0.0811989166	0.070882147	-0.02339537	0.0016027735	0.019308599	0.0477019072	0.1252603967	0.0752666782	0.0822831583	-0.0239100685	0.0431090417	-0.0869770413	0.0141924011	-0.0235262467	-0.0086549993	-0.112250763	-0.0846125169	0.304199971	0.0488761314	-0.0543313933	-0.0355743055	-0.0208054988	0.0864866668	0.1652748179	-0.1047167954	-0.1090753733	0.1285327504	-0.0720599825	0.0013261198	-0.0326469027	0.0967148971	0.0959043463	0.0186099994	-0.053483826	-0.0985455275	0.0039932589	0.0505436668	-0.0067427959	-0.0813405445	0.071258742	-0.1344204327	0.0129961888	-0.0256665588	0.120010169	-0.039606626	0.0874129733	-0.0538907872	0.0702277017	0.0293750673	-0.0828012123	0.2001578568	-0.109177666	0.0288540486	0.114468745	-0.0976832548	0.2457657109	-0.1343278138	0.1741117193	-0.0487782151	0.0467963891	0.0887080736	0.0712868294	0.0633810666	0.1453079652	-0.018558119	-0.0422338992	0.0470540918	-0.1034555476	0.0354778738	0.0468316386	-0.1102227826	0.0	0.0087831231418533	-0.0349316898042672	7.714325212495899e-05	0.0012202229525815	-0.0342655855300648	-0.0430028814869131	0.0018492478161774	0.0011741303517181	-0.0668458321900544	-0.0479816204277341	0.0044683652811809	0.0023022358988711	0.00123206042102	0.0007743339100515	1.5179728810439798e-06	5.995930042557993e-07	0.0004808468181993	-0.0002515124894662	2.3121366257239065e-07	6.325853235748538e-08	-0.0002487959513603	0.0003678720314011	1.3532983148717193e-07	6.189942541327677e-08	0.0	1.0
1632.1528400478514	-8.276735884449181	68.50435690092877	2663922.893276267	2078.197368202409	0.4057575645247198	4318904.301203419	0.1646392011690321	1677.7323789825964	-6.523504477868983	2814785.9354866026	42.55611067277667	1763.8723549471513	1331.3764792040968	1.366714	14.588169	0.0926253688440355	0.0508475695080085	-0.1778546004	0.0087741064	0.0657488977	0.1509156564	-0.2147804732	0.0936469116	-0.2124671487	0.0008221441	-0.1345142934	-0.0925014251	0.065302592	-0.0296186122	0.0037774007	-0.0255015073	-0.0342683998	0.0842950154	0.2104470339	0.0056016726	-0.0487285222	0.0995700932	0.0493485275	0.0958855165	0.0308045892	0.1294807856	-0.1086856192	-0.1456233958	-0.0518932408	-0.0464120921	-0.0751929984	-0.0269015068	0.0312551584	0.0833422822	0.0404192931	0.1889455518	-0.08777747	-0.0003541501	-0.0119038164	0.0175404879	0.0133776681	0.0017881411	0.0584361985	-0.1347902084	0.1415431475	-0.0680435454	-0.1520064386	0.0024784391	-0.0071822696	0.0767302374	0.0206943614	0.1493408049	0.0875388887	0.1841136777	-0.0202884393	-0.1383957411	0.0788870448	0.0335073276	-0.0717978466	-0.1376885804	-0.0206797413	0.0255496003	-0.017234387	-0.087976989	0.1383439311	0.0304817241	0.0183776265	-0.0921203894	0.1049110177	-0.0124207961	-0.0169527743	-0.1435999077	0.0628801113	0.0508079321	0.0185361735	0.2145546102	-0.083773465	0.012380749	-0.0549612204	-0.1712406701	-0.0319278915	-0.0039707776	0.069087419	-0.0469243515	0.0636526477	0.0325145579	0.1122825595	-0.0299776759	0.0922560777	-0.2421125801	0.0992426686	0.0217294847	-0.1054817798	0.0420090849	0.0371206631	-0.1024153039	0.0	0.0086231047731502	-0.0001600183687031	7.435793592872575e-05	2.5605878322401464e-08	-0.0198325155082983	0.0144330700217664	0.0002083135102532	0.0003933286713868	-0.0342780610402684	0.032567771149786	0.0011749854686803	0.0010606597176648	0.0006051278284848	-0.0006269325925352	3.661796888067295e-07	3.930444755829071e-07	0.0004808393233439	-7.494855399985904e-09	2.3120645487381961e-07	5.617285746669787e-17	-0.0005311460500453	-0.0002823500986849	7.972157822742923e-08	2.821161264787243e-07	0.0	0.0
1629.1357245149	-3.017115532951493	9.102986139177172	2654083.208890688	2074.225175627864	-3.972192574545261	4302410.079208442	15.778313849272507	1675.1991230723238	-2.533255910272601	2806292.101942282	6.417385506931064	1760.3692904364264	1314.677111194861	1.20891	12.903785	0.1903227652011896	0.1231287508502183	-0.1092055365	0.0927802328	0.0308156589	0.0816052979	-0.0856132275	-0.0169349589	-0.1420320657	-0.0123909424	0.0029343318	0.0126298769	-0.2413836353	-0.075957439	-0.1528956956	0.0725925502	0.0804606385	-0.1564891736	0.1656897969	-0.0289531358	0.0320354855	0.0143473536	0.0451670753	0.0107834968	0.101799084	-0.0139952819	-0.0082549005	-0.051951827	-0.0087110636	-0.0409878645	-7.32699e-05	0.0587233183	0.1200384985	0.1344611776	-0.0135137686	0.0623681098	0.1414350585	0.143071291	0.0590264659	-0.0452677659	-0.0809655443	0.1439653137	-0.0595150836	0.0930976417	0.1823647496	-0.1162109071	0.0003655117	-0.0088427948	-0.0470675041	0.0775786315	0.1188370867	0.0770859127	0.0646866246	0.0527768887	0.0204879772	0.0693731421	0.0648094106	-0.0153665502	-0.121573921	-0.1164821529	-0.1108796705	-0.0452070036	0.0195040121	0.0683115087	0.0807626053	0.1396508225	0.1047260733	0.1296135171	0.0882127908	0.0337905864	-0.1901029211	-0.1773806986	-0.1547011863	-0.0308612711	-0.0753189659	0.1143915746	0.0922152017	0.0904428966	0.1757610767	0.0534279942	0.0272077394	-0.0591078066	-0.0300690763	-0.0636537825	-0.1618094308	0.0143331219	0.211843659	-0.1598726895	-0.0808646761	-0.1031091897	-0.0235438327	-0.0767005253	-0.1074345	0.0484232091	0.0271769657	-0.0934668214	0.0	0.0088584931550599	0.0002353883819096	7.847290097824309e-05	5.54076903380666e-08	0.0108567938155914	0.0306893093238897	0.0009418337067773	0.0001178699719542	0.0818735462820257	0.1161516073222941	0.006703277580795	0.0134911958835524	0.0003359995109188	-0.0002691283175659	1.1289567133767281e-07	7.243005131590572e-08	-2.1081918262222388e-06	-0.0004829475151701	4.4444727761502576e-12	2.3323830240899547e-07	-0.0006439994207711	-0.0001128533707257	1.273588328417485e-08	4.147352539535123e-07	0.0	0.0
1632.4858373838167	3.350112868916767	11.223256234481733	2665010.009258741	2067.2057341730406	-7.019441454823209	4273339.547397899	49.27255833769057	1677.474583052278	2.275459979954121	2813920.9767864137	5.177718120372809	1761.892350360809	1303.8987184472985	1.356698	14.481254	0.1677532449147006	0.1065231447338763	0.0744165169	0.0117738198	-0.0926052353	-0.0956770497	-0.1297979478	0.0212449276	0.1968374768	0.1814803439	0.034335846	-0.0553173215	0.024960837	-0.0493492409	0.0161038667	0.1063780369	-0.0239767228	-0.0585148863	-0.0265247189	0.1032053235	0.0529295249	0.0085977957	-0.0516901269	-0.101047061	-0.1331193328	0.0165911767	-0.1001033011	-0.0532734193	-0.0654461198	-0.0438834335	0.0272331706	0.1775896005	-0.0371189455	0.0522875074	0.1487160781	-0.0160405942	0.0737723466	-0.0492755325	0.0585109179	-0.0211749403	-0.0906750783	0.2931936091	-0.0210675018	0.0851361106	-0.2154131928	-0.0254665351	0.0018107958	-0.0811058195	-0.0006752033	-0.0241693308	-0.0634153571	0.0086855405	0.1695873737	0.0119416814	0.1163699756	-0.0363727711	0.0684919902	-0.0722816083	-0.0376215877	-0.0511266797	-0.2155512533	0.0770130109	0.1442758507	0.0346740776	-0.029174046	-0.0152893817	0.0040788936	0.0756426092	-0.0597433452	0.1399539767	0.0366431521	-0.038679261	-0.0321659267	-0.028333291	-0.1929583589	0.0547112167	-0.0624827707	0.0708142793	0.0853537526	-0.0449595616	0.2157215245	0.0387687302	0.0381067358	0.0243751367	-0.0508581449	-0.292953967	0.0694459339	-0.0965640003	-0.0315114946	-0.0104288802	-0.0310800983	-0.0269207702	-0.1093123473	0.0547023691	0.017062887	-0.0834770299	0.0	0.0089758163231152	0.0001173231680553	8.056527866630128e-05	1.3764725762532485e-08	-0.0128620623661674	-0.0237188561817588	0.0005625841385709	0.0001654326483111	-0.0085084312623422	-0.0903819775443679	7.239340254600209e-05	0.0081689018648306	0.0012539998778626	0.0009180003669438	1.572515693679416e-06	8.427246737089516e-07	-2.808485026095653e-06	-7.002931998734141e-07	7.8875881418035e-12	4.904105657889455e-13	-0.0004919983205044	0.0001520011002666	2.3104334482287362e-08	2.420623473791504e-07	0.0	0.0
1633.6431311070571	1.1572937232404	1.339328761851628	2668789.879813269	2076.518218514807	9.31248434176632	4311927.911823907	86.72236461564292	1680.1730234117715	2.6984403594935884	2822981.388600653	7.2815803737438864	1766.0279735368126	1317.7083125832455	1.370415	14.62767	0.1084099532576381	0.0510610079623068	-0.0573540863	-0.0145157332	0.1242807302	0.0789977002	0.0016759924	0.0491188359	-0.0663455909	-0.1274241901	0.0674060373	-0.2338378324	-0.2208421919	-0.0095994238	0.0546221401	0.0745772507	-0.1875631103	0.1615926479	-0.0037278378	0.0245350837	-0.0627095135	0.0646830088	0.0390883721	0.0223305221	0.0712086836	0.0280664709	-0.0547453299	0.0167385503	-0.0044968287	-0.300355977	0.1900426051	0.0246467202	-0.0437612516	0.0011283417	0.0272495488	0.0743450915	-0.0944909474	-0.1222551745	-0.0662264736	-0.0288157811	-0.0948386498	0.0576395795	0.1818446596	-0.1302232316	-0.0029769285	0.0803922426	-0.0806611505	0.0970443964	0.00839638	0.0623378945	-0.014774717	0.0789802967	0.044774306	0.1141171041	0.0473266944	0.2031145978	-0.1216441343	-0.0212932269	0.193109085	0.0164666722	-0.218725489	0.153611437	0.0010285041	-0.1154107058	-0.0353411959	0.0630917466	-0.0112782409	0.0127307581	0.0829162234	0.0469889202	-0.0423850965	-0.2056770318	0.0403778253	0.1536248907	-0.0514702303	0.0969520998	-0.1674746821	0.0942165138	0.0117908693	-0.0866261846	-0.0045467549	-0.0894328467	-0.1203248926	0.0287042876	-0.1179861525	-0.095632538	-0.0367485613	-0.1408140472	-0.0674411161	0.1574299821	0.0513240746	-0.0074726641	-0.1111140131	0.0608290638	0.0068418353	-0.072557225	0.0	0.0110611112260841	0.0020852949029688	0.0001223481815558	4.34845483234807e-06	0.0108768492969062	0.0237389116630736	0.0005635359269472	0.0001183058506276	-0.037684926039148	-0.0291764947768057	0.001420153650576	0.0008512678474609	0.0005930149927408	-0.0006609848851218	3.516667816153711e-07	4.3690101835947924e-07	0.0001354338781751	0.0001382423632011	1.834233535754783e-08	1.9110950983451295e-08	-0.0002230405305316	0.0002689577899728	7.233829278705283e-08	4.9747078259817596e-08	0.0	0.0
1628.2329952668588	-5.410135840198336	29.26956980939856	2651142.6868756865	2071.832539343709	-4.685679171097945	4292490.071083401	21.955589294461127	1677.3610896124735	-2.811933799298004	2813540.2249459443	7.906971691634505	1764.2372281935552	1314.6942467486997	1.311058	13.994101	0.0715191466656837	0.0428956242731817	-0.0932610599	0.1348598422	-0.0442423117	0.1814253922	0.0391098938	-0.0201845016	-0.1288206258	0.0912196349	-0.106933651	-0.2450404534	-0.0273472138	-0.0064036976	0.0937791517	0.0766703285	-0.0506530413	0.0932812189	0.0617203973	0.0773623802	0.1739698299	-0.0086929512	0.0770051651	0.0031731743	-0.0680845282	0.165094356	0.0307157264	0.1406321506	-0.0301396512	-0.1094495049	0.0305758595	-0.0796671924	-0.1728108605	0.0265211421	0.073714131	0.0644335768	-0.0350078893	-0.1178579094	-0.0153454337	0.0753010265	0.1458446663	0.0527628863	0.0546205749	-0.1472810046	-0.0538289244	-0.176673248	-0.035105389	0.0363351225	0.012539754	0.0156964888	-0.0293531396	0.1128765083	-0.0637846066	0.0385328401	0.0116384842	0.0298477331	-0.1310457061	0.1667632635	0.158752792	-0.1161923704	-0.020719206	0.0834951405	0.0339230973	-0.1057839556	-0.0831160555	0.1060509629	-0.1440251042	-0.0502061164	0.1683305419	0.1716523886	-0.0376188003	-0.1440514589	-0.1315138054	0.097535904	-0.0159664981	0.126309619	-0.0881586404	0.070246621	-0.052906809	0.0339196221	0.0062256306	-0.1719810581	0.0208691505	0.0196152391	-0.0724510188	-0.0122344878	-0.0578856459	0.1662220451	0.152786924	0.0527231675	0.0479218928	-0.0728227908	-0.1128382417	0.066786217	-0.0034221101	-0.0608290638	0.0	0.0235558439745346	0.0124947327484505	0.0005548777853526	0.0001561183464552	0.0107200757657182	-0.000156773531188	2.4577940081154972e-08	0.0001149200244227	-0.0233410655388013	0.0143438605003466	0.0005448053404866	0.0002057463340534	-0.0001380002031865	-0.0007310151959273	1.9044056079515287e-08	5.343832166766288e-07	-1.9861309352720014e-06	-0.0001374200091103	3.9447160920444345e-12	1.8884258903894727e-08	-0.0002010001378553	2.2040392676300004e-05	4.857789093254989e-10	4.04010554178496e-08	0.0	0.0
1625.923581106781	-2.309414160077722	5.33339376276749	2643627.4915990992	2065.9115891381707	-5.920950205538247	4267990.694135402	35.057651336463415	1675.0568342525662	-2.3042553599073017	2805815.397976229	5.309592763661528	1761.791551412025	1286.6963750036527	1.214723	12.965835	0.1133723862043023	0.0584711213989242	0.1251078355	0.1129002378	-0.0153224798	0.1572398003	-0.1359231826	-0.1982183872	-0.0758880402	0.0547142113	-0.0217207713	-0.1959704043	-0.1057400191	0.0141986574	0.188177313	0.0877271063	0.0532923818	0.0144022712	-0.114035188	0.0280395005	0.1373127712	-0.0954295462	0.0239575874	0.0270197744	0.0488774828	0.0413038375	0.0676853152	0.0497330016	-0.1761738307	-0.0912389185	0.1941827549	0.095177408	0.0574228168	-0.0255056215	0.0102805335	0.1683491609	0.0593381341	-0.0318390836	-0.0276529054	-0.0645893227	0.0689121035	-0.1556542298	-0.0639108468	-0.1066164112	-0.1095819761	-0.1014620144	0.1161928595	0.0874023476	-0.0672566464	-0.0613963349	0.0617672246	0.1162768312	-0.1045324779	-0.0055552403	-0.0272031972	0.041047239	0.0375272189	-0.0590596287	0.0903679602	-0.0190170639	-0.1924829248	0.0959934017	-0.0562995543	-0.0640806563	-0.0289631551	0.2133027659	0.026547945	0.0918145953	0.058006676	0.2901317351	-0.1515392469	-0.0800016192	-0.1059113884	0.0842904543	-0.1481136249	-0.0168563715	-0.1020643033	0.1025397177	-0.0747952661	-0.0583957587	-0.0604462712	-0.079791988	-0.1328333209	0.0667003054	0.0027790271	-0.0904040692	-0.0239574809	-0.050580675	-0.057054894	0.0285837003	-0.1441409752	-0.0678198582	-0.1144838316	0.072557225	-0.0136646012	-0.0484232091	0.0	0.0288925239426731	0.0053366799681385	0.0008347779397779	2.8480153082330746e-05	-0.0063528083845625	-0.0170728841502807	0.0002914833732089	4.03581743709676e-05	0.0279944939846217	0.051335559523423	0.000783691693455	0.0026353396715829	0.0002299914531316	0.0003679916563181	5.289606851358496e-08	1.3541785911973866e-07	-0.0002850067646207	-0.0002830206336854	8.12288558795591e-08	8.010067909170124e-08	-5.946717660962548e-05	0.0001415329612456	2.0031579118969604e-08	3.536345093920388e-09	0.0	0.0
1625.545043958993	-0.3785371477881654	0.1432903722555993	2642396.689939644	2065.8924959991614	-0.0190931390093282	4267911.805025645	0.0003645479572295	1673.930133553032	-1.12670069953424	2802042.092016872	1.2694544663309455	1760.0484161729894	1291.0134415350365	1.150948	12.285105	0.1928974064105074	0.0844748150722111	0.0698006666	0.1168930225	0.1678934826	0.1335296329	0.1110407317	-0.1449864784	-0.0345001194	-0.0835394888	0.0156125781	-0.1460691299	-0.1201995466	0.0063775686	-0.0952427873	0.0594210582	0.1191758355	-0.0409605212	-0.0873678733	-0.1224560203	0.0608511608	-0.1174158126	-0.1970869325	0.1463236685	-0.0056890058	0.0617655544	0.1590674146	-0.0094791153	0.2155741739	0.0790534317	0.0216711881	0.0420529305	-0.2011369488	0.1750872839	0.0131487071	0.0079198205	-0.0973728163	-0.1930877759	0.1064250343	-0.0380628643	-0.0091238357	0.0692912302	-0.1104894985	0.0040718978	0.0480609926	0.0235769984	0.0963678765	0.0960177355	-0.0813105311	-0.1794043069	-0.1182081645	0.0505228407	-0.0594786368	-0.0267478221	-0.1838457243	0.2142264281	0.0904252559	0.0549683529	-0.0490524855	-0.1159466588	0.1197315523	0.1435483587	0.1699469221	-0.0354844111	-0.0359724113	-0.0449992705	-0.1287396216	0.0040002779	0.0638876636	0.0797349062	-0.1370448003	-0.1366640241	0.0678917128	-0.0156375802	-0.0128441361	-0.2218288655	-0.0973519127	0.0593059101	-0.0077217601	0.0666872473	-0.0078031085	-0.2057975159	-0.0943924759	0.1002510604	-0.0299736467	0.0184577398	-0.0627383631	0.0930500897	-0.0734635346	0.0930525475	0.2382408441	-0.0948804649	-0.1160496357	0.078126003	-0.0238214243	-0.0354778738	0.0	-0.0203266521862985	-0.0492191761289716	0.0004131727891027	0.0024225272988147	-0.0440905444087746	-0.0377377360242121	0.0014241367202331	0.0019439761062621	-0.0120669162831035	-0.0400614102677251	0.0001456104685834	0.0016049165926389	-0.0001380002960627	-0.0003679917491943	1.9044081713392858e-08	1.3541792747508064e-07	-1.9499071322037764e-06	0.0002830568574884	3.802137824219156e-12	8.012118457126288e-08	-0.0007260002497188	-0.0006665330731091	4.442663375483602e-07	5.270763625917599e-07	0.0	0.0
1624.26997139359	-1.2750725654029793	1.625810047043335	2638252.9399709334	2064.16189143795	-1.730604561211294	4260764.314064696	2.994992147285336	1674.602888494013	0.6727549409811218	2804294.834152492	0.4525992106145126	1759.9930686038922	1286.8362898219043	1.149844	12.273322	0.0587367394008132	0.0314521205196469	-0.0177418599	0.2433957762	0.0903620188	0.0529834568	0.0942555578	-0.0867101484	8.39e-05	0.0214214923	-0.1110137484	-0.0582744804	-0.0716443807	-0.0981217753	-0.1395569469	0.1198767842	0.0891256139	-0.1003967736	0.0119238966	-0.1210983093	0.1068264973	-0.1356425186	0.001517536	0.1166689907	0.2322944422	0.0246527361	0.0965447781	-0.121132906	0.0898274838	0.0540817961	0.1178316684	-0.0019807741	0.1001999817	0.0510083109	0.0724355533	0.0718673007	0.0487508398	0.1201196116	0.0915377583	0.132982304	0.0700128929	-0.0983662156	-0.0902770294	0.0157957786	0.0574736835	-0.1187622122	0.0743367503	0.128908771	0.0047341483	-0.1525120305	0.133810855	0.0657315743	-0.0353532788	-0.0135307363	-0.0810167438	0.1416572008	0.1808554012	-0.0306114619	-0.1540175451	0.0326914885	0.0217766855	0.0028206323	-0.1077100179	-0.0583369238	0.1753357483	-0.0126998971	0.1288540622	-0.0718085823	0.0933587517	0.0698081779	0.0068452368	-0.1817743107	-0.0476433825	-0.1655829058	0.0676560342	-0.1694299205	-0.0485935698	0.0472463119	0.0023496749	0.1525743089	-0.0706084939	-0.1288095034	0.0727620428	-0.0336847474	0.0171941094	0.052135476	-0.0429078005	0.055372107	-0.1675822645	-0.077087969	-0.0291706381	0.1153232632	-0.117534563	0.0834770299	-0.033828903	-0.0221372814	0.0	-0.0202636965608178	6.295562548070191e-05	0.0004106173983088	3.963410779666403e-09	-0.0214132891691605	0.0226772552396141	0.0005142579052026	0.000458528953042	-0.0291112690648276	-0.0170443527817241	0.0008474659865647	0.0002905099617478	5.097304338857187e-05	0.0001889733394512	2.59825115229323e-09	3.5710923023365635e-08	-6.302178290051863e-05	-6.107187576831485e-05	3.971745119960102e-09	3.729774009860483e-09	-0.0008549985495791	-0.0001289982998603	1.6640561366847894e-08	7.310225197823648e-07	0.0	0.0
1623.6397473153502	-0.6302240782397348	0.3971823887931234	2636206.0290622544	2059.7151198462043	-4.446771591745801	4242426.374923063	19.773777589157483	1673.1285094865273	-1.4743790074858223	2799359.0092566083	2.173793457714879	1759.001998583721	1276.5440817431593	1.264721	13.499499	0.1693309410412683	0.0895540711516546	0.1278597286	0.2133905181	-0.1121746655	0.0089793014	0.1058651883	-0.0557502486	0.1566641103	-0.0096061396	-0.1472231521	-0.0796117365	0.0321501746	-0.0218893285	-0.0841066449	0.0285837264	0.1641879762	0.0299155676	0.0199160595	0.1622582992	-0.0724807237	0.0308954982	-0.0229655122	0.0090536896	-0.0468297587	-0.2039763746	0.1525437655	0.0781588211	-0.248794555	0.0219195613	0.1243884437	0.0753371034	0.0397097879	-0.0347355792	0.022417844	-0.035568841	0.0467336058	-0.1213956447	0.092150497	-0.1119181977	0.0058341108	0.0042993459	-0.143577135	-0.0036382493	-0.0957222097	-0.0143135713	-0.1983473972	0.0738744208	0.0137417979	0.0315173365	-0.0472590367	-0.0509517206	-0.0107467492	-0.2763988058	0.1130882088	-0.0348259363	0.0469503973	-0.2225242168	0.1350538346	0.0458067624	-0.0391135677	0.1003777451	0.0909656602	-0.0253584315	0.0335281296	0.0424401742	0.0565722206	0.0737820459	-0.0165229966	0.1545244024	0.2308758298	-0.1383668801	-0.1291598498	-0.0835517011	0.0157582662	-0.142606282	-0.0189747454	-0.0551235039	-0.1045229023	0.1453446069	-0.0572389157	-0.031428427	-0.1002460392	0.0664448347	0.0752323192	0.0081715882	-0.0141814576	0.0591060654	0.0137037683	-0.0520490352	-0.2601497655	0.0659598454	-0.1189375786	0.0885953913	-0.0436242971	-0.0085500587	0.0	0.003409359137791	0.0236730556986088	1.162372973043899e-05	0.0005604135661094	0.0478211287258005	0.069234417894961	0.004793404621254	0.0022868603526095	-0.0618225407456094	-0.0327112716807818	0.0038220265442425	0.0010700272949739	0.0007839990790557	0.0007330260356671	6.146545559601858e-07	5.373271689658657e-07	-2.803405687812344e-06	6.021837721270629e-05	7.859083450458602e-12	3.6262529541317838e-09	-0.0007739990471206	8.099950245850005e-05	6.560919398524555e-09	5.990745249435967e-07	0.0	0.0
1626.0476462672564	2.40789895190619	5.797977362590931	2644030.947931285	2061.009128111195	1.29400826499068	4247758.626157668	1.6744573898641897	1673.6581724675934	0.529662981066167	2801131.6782675646	0.2805428735118988	1759.1734006200834	1282.6511288941138	1.072411	11.446802	0.1138468560720397	0.0710369515520092	0.1207746989	0.1226030931	-0.0818370981	-0.0160332229	-0.0245462473	-0.04903697	0.1667118577	-0.0198715148	-0.1169595683	-0.1191472597	-0.020816229	0.0704222744	-0.0547088503	-0.0562897174	0.1530742474	-0.0642164437	-0.0408028181	0.1477559356	-0.0981489657	-0.1202573437	0.0591801325	-0.1014459953	0.1188563958	0.0869346023	0.100153523	-0.1512715194	-0.1147643167	-0.1804941232	0.0287267399	0.0444910034	-0.1078697091	-0.1898381264	0.0470207486	-0.0267166824	0.1552515299	-0.2656526466	-0.03676483	0.0825789891	-0.121223019	0.0030285281	-0.155679377	0.0404451876	-0.1415713124	0.0339550457	-0.1722479947	0.0665270611	-0.0111483165	-0.0694535599	0.1963407881	0.091729139	6.36482e-05	-0.1038392017	-0.1435751497	-0.0219041606	-0.1529222761	-0.0814191301	-0.0265167724	0.145341753	-0.0546510486	0.1668021299	0.1742903235	-0.0647973257	-0.0375707503	-0.004800445	-0.0436189991	-0.207379676	0.0511134997	0.2233774356	0.2202439347	-0.0270484515	0.0125335988	-0.0093286054	-0.0005610748	-0.1449601017	-0.1279581132	-0.0357841048	-0.1348278432	0.0118275813	-0.1432598161	0.0135400255	-0.0189882261	-0.0786897018	0.08614576	0.098849234	-0.100843733	0.0009046701	0.1455792919	-0.0052294509	-0.1483883306	0.0265685102	-0.1202577046	0.0934668214	-0.053146196	0.0051324198	0.0	0.0034411095453918	3.1750407600799994e-05	1.1841234903386558e-05	1.008088382816938e-09	-0.0104322708512825	-0.058253399577083	0.0033934585622872	0.0001088322751145	-0.1007304258097434	-0.0389078850641339	0.0101466186838122	0.0015138235201638	0.000531998942322	-0.0002520001367336	2.830228746317268e-07	6.350406891380346e-08	-2.727431218874088e-06	7.597446893825619e-08	7.438881053688992e-12	5.772119930450055e-15	-0.0008549993563824	-8.10003092618e-05	6.561050100507242e-09	7.310238994143183e-07	0.0	0.0
